feature,shap_norm,ffa_norm,combined_importance
item_icd_L821,0.004311563391913446,5.41515732605894e-05,0.002182857482587018
item_drug_LEVOFLOXACIN,0.0038875674247852337,7.823988550306908e-06,0.0019476957066677702
item_drug_CEPHALEXIN,0.0037401144069129206,0.00010932685603229861,0.0019247206314726097
item_drug_NITROGLYCERIN,0.003500633528896962,7.068150964234717e-06,0.0017538508399305985
item_cpt_84484,0.003457419318134538,1.2557273432627011e-05,0.0017349882957835825
item_icd_M542,0.0034105493579031794,3.441653178935118e-05,0.0017224829448462653
item_cpt_92133,0.0033992048923448706,2.516418689983628e-05,0.0017121845396223534
item_cpt_97530,0.003229771683828742,5.369924355529753e-05,0.0016417354636920197
item_cpt_99308,0.0032469671471242797,1.1837852338822243e-05,0.001629402499731551
item_drug_FLUCONAZOLE,0.0031831822059381286,2.3687259609465807e-05,0.0016034347327737973
item_cpt_99231,0.0030046850914851935,2.8258586959058616e-06,0.0015037554750905496
item_cpt_85730,0.0027915712548653147,5.683067043508132e-06,0.0013986271609544114
item_cpt_96372,0.002777228496278034,1.4809094747733386e-05,0.0013960187955128836
item_cpt_73502,0.00270744648292936,8.501929634725633e-06,0.001357974206282043
item_cpt_83721,0.0024975144438161515,3.4279243887693984e-05,0.0012658968438519227
item_icd_Z79899,0.0023397876057156715,8.736700686052291e-06,0.0011742621532008619
item_icd_K219,0.002311976590674559,3.4477575894754794e-06,0.0011577121741320172
item_cpt_99000,0.0021829491237290765,1.9319672710933486e-05,0.001101134398220005
