feature,shap_norm,ffa_norm,combined_importance,combined_importance_norm
item_drug_SPIRONOLACTONE,0.0040804269755738976,1.2450799388343636e-05,0.0020464388874811205,0.0020464388878591987
item_cpt_83036,0.003876290933728933,0.00014572015062646546,0.002011005542177699,0.002011005542549231
item_cpt_71250,0.003969327354051299,2.6740136263808632e-05,0.0019980337451575535,0.0019980337455266887
item_icd_E039,0.003964072162827749,1.699086653499709e-05,0.001990531514681373,0.001990531515049122
item_cpt_87088,0.003913568579703339,2.161947176424869e-05,0.001967594025733794,0.0019675940260973058
item_cpt_99231,0.003900672124673697,2.156033823102064e-05,0.0019611162314523587,0.0019611162318146735
item_icd_M25551,0.0037203054478302344,1.6096680521363737e-05,0.0018682010641757991,0.001868201064520948
item_drug_AMOXICILLIN,0.003711233512398274,2.0691713911553347e-05,0.0018659626131549137,0.001865962613499649
item_cpt_11100,0.0035358916808712064,1.0952699521249932e-05,0.001773422190196228,0.0017734221905238666
item_cpt_84439,0.0033428384845084176,2.7583476975813725e-05,0.0016852109807421157,0.0016852109810534574
item_cpt_99495,0.003307441024852109,1.458220963653597e-05,0.0016610116172443225,0.0016610116175511933
item_cpt_99239,0.0031227172142458985,5.479072158151406e-05,0.0015887539679137063,0.0015887539682072275
item_cpt_87077,0.0030319793933767775,1.3571760206799933e-05,0.0015227755767917887,0.0015227755770731205
item_cpt_82570,0.002940176830139356,1.3235009686683065e-05,0.0014767059199130197,0.00147670592018584
item_drug_ALPRAZOLAM,0.002854011910085253,1.2918939191254679e-05,0.0014334654246382537,0.0014334654249030855
item_cpt_99205,0.002820016450306874,5.172197664693656e-06,0.0014125943239857838,0.0014125943242467597
item_drug_CEFDINIR,0.0027019947884857507,8.658521649208437e-06,0.0013553266550674797,0.0013553266553178753
item_icd_M545,0.002655124255998225,4.8697685699142265e-06,0.0013299970122840695,0.0013299970125297854
item_icd_D649,0.002586630851909827,4.744144684055555e-06,0.0012956874982969413,0.0012956874985363186
item_cpt_99219,0.0025440433440060586,1.1781911289570781e-05,0.0012779126276478148,0.0012779126278839082
item_cpt_82043,0.0023161697676594194,4.248091482593468e-06,0.0011602089295710064,0.0011602089297853542
item_cpt_99222,0.002243568042264948,2.7091641868345186e-05,0.0011353298420666467,0.0011353298422763982
item_icd_E1165,0.002203574598606723,1.05330025112805e-05,0.0011070538005590017,0.001107053800763529
item_cpt_84484,0.002148452191274414,4.2282411946510947e-05,0.0010953673016104626,0.0010953673018128309
item_icd_R51,0.0021184202361769367,1.0220638947266617e-05,0.0010643204375621017,0.001064320437758734
item_cpt_99291,0.002055516365050742,9.989894722137227e-06,0.0010327531298864397,0.0010327531300772402
item_icd_E785,0.0019465523027876112,3.570175370284293e-06,0.0009750612390789478,0.0009750612392590897
item_drug_NAPROXEN,0.0018929815715767,1.2354565345346698e-05,0.0009526680684610234,0.0009526680686370282
item_cpt_85027,0.0018402277422010754,2.0850185898001157e-05,0.0009305389640495383,0.0009305389642214547
item_cpt_88341,0.0017736225428009616,3.253004560638252e-06,0.0008884377736807999,0.0008884377738449382
item_cpt_72110,0.0016798848795587158,5.846540986770793e-06,0.0008428657102727433,0.0008428657104284622
item_icd_E119,0.0016500876440248573,2.219337587323664e-05,0.0008361405099490469,0.0008361405101035233
item_icd_I2510,0.0016457057262088091,3.0183920781539805e-06,0.0008243620591434816,0.000824362059295782
item_cpt_97162,0.0016389525576460152,8.46185374094354e-06,0.0008237072056934794,0.0008237072058456588
item_cpt_76937,0.0015370096718946129,5.45346944174001e-06,0.0007712315706681764,0.0007712315708106609
item_icd_L821,0.0014752808564720014,5.2836440308252654e-06,0.0007402822502514133,0.00074028225038818
item_cpt_17003,0.0014243401506820123,2.612385044876331e-06,0.0007134762678634443,0.0007134762679952586
item_cpt_83605,0.0011924899486850772,2.187148137766514e-06,0.0005973385484114218,0.0005973385485217797
item_cpt_85730,0.0010431524206130991,1.9132478866311145e-06,0.0005225328342498651,0.0005225328343464027
item_cpt_80069,0.0010218240418808672,6.198100515171388e-06,0.0005140110711980193,0.0005140110712929825
item_cpt_96365,0.0009311972632897732,1.7079107145039434e-06,0.00046645258700213853,0.0004664525870883153
item_icd_R1310,0.0009180099601052118,1.6837238560452373e-06,0.00045984684198062853,0.00045984684206558493
item_drug_HYDROCHLOROTHIAZIDE,0.0008945924314682235,1.640773721156504e-06,0.00044811660259469,0.00044811660267747924
item_icd_Z01818,0.0008754579274149925,3.6334394269332748e-06,0.0004395456834209629,0.00043954568350216866
item_icd_M1711,0.0007264029861468334,1.332297131871802e-06,0.0003638676416393526,0.00036386764170657685
item_cpt_99152,0.0006321529976459018,1.1594330443701584e-06,0.000316656215345136,0.000316656215403638
item_cpt_83690,0.0005810746431677243,4.581341853716643e-06,0.0002928279925107205,0.00029282799256482027
item_cpt_90471,0.0005675772963359812,6.277248937822686e-06,0.00028692727263690196,0.0002869272726899116
item_cpt_76700,0.0005285821397658803,9.69473532183954e-07,0.0002647758066490321,0.00026477580669794924
item_drug_NYSTATIN,0.0005178139545682646,9.497235827373698e-07,0.00025938183907550096,0.00025938183912342156
item_cpt_36556,0.0005092195981241852,6.009664017905726e-06,0.00025761463107104544,0.0002576146311186396
item_cpt_96376,0.0004745745288703041,2.5305478936897395e-06,0.00023855253838199692,0.00023855253842606933
item_cpt_99221,0.00021546490550329584,3.2402107896539217e-06,0.00010935255814647487,0.00010935255816667768
item_icd_A419,7.180183222321567e-05,1.3169188034531794e-07,3.59667620517805e-05,3.5966762058425336e-05
