feature,shap_norm,ffa_norm,combined_importance
item_drug_KETOCONAZOLE,0.0037991268206913602,2.2656024836026696e-05,0.0019108914227636935
item_cpt_82570,0.003290370751563967,9.572124609206152e-06,0.0016499714380865864
item_icd_E559,0.003122350606873271,2.7506251560464158e-05,0.0015749284292168677
item_drug_AZITHROMYCIN,0.0028019082215347225,1.0262117625469724e-05,0.0014060851695800961
item_cpt_99308,0.002638207885269588,1.1584766358460015e-05,0.001324896325814024
item_cpt_72125,0.0024581448048028257,1.2683760761297171e-05,0.0012354142827820614
item_cpt_99238,0.0023954927473704923,5.705073816967832e-06,0.00120059891059373
item_icd_Z79891,0.0020311390863064324,9.510994782851316e-06,0.001020325040544642
item_cpt_92083,0.002024604245103006,7.986144629584994e-06,0.0010162951948662956
item_drug_NITROGLYCERIN,0.0019403767720707619,4.816676912466364e-06,0.0009725967244916141
item_cpt_17000,0.001882707347904662,1.83754413241497e-06,0.0009422724460185385
item_cpt_71010,0.001718683200001421,9.796868468533281e-06,0.0008642400342349771
item_icd_I480,0.0016586287785777254,8.238484502124587e-06,0.000833433631539925
item_drug_LEVOFLOXACIN,0.0015471965491600183,4.049180028369821e-06,0.0007756228645941941
item_icd_Z79899,0.0014582483493335388,7.553976849640075e-06,0.0007329011630915894
item_icd_K219,0.001429816661860022,2.607784681569288e-06,0.0007162122232707957
item_cpt_77063,0.001399632215689286,3.761131038254973e-06,0.0007016966733637705
item_cpt_00811,0.0013672942756040348,4.879762439219584e-06,0.0006860870190216272
item_cpt_84484,0.0013479725377229625,7.177270216082594e-06,0.0006775749039695225
item_cpt_88342,0.0013445569476556226,2.482962981790482e-06,0.0006735199553187065
item_cpt_92557,0.0012721619694649523,1.2416447862029442e-06,0.0006367018071255776
item_icd_M549,0.0012281805467612762,3.4264534171344636e-06,0.0006158035000892053
item_icd_M810,0.0011435440966996806,3.2612411101105328e-06,0.0005734026689048955
item_cpt_82043,0.0011101131091844397,1.0834832255629477e-06,0.0005555982962050013
item_icd_L820,0.0008778621421742605,2.742623793223693e-06,0.0004403023829837421
item_cpt_90686,0.0008409443187052407,2.670559348399033e-06,0.0004218074390268199
item_icd_Z961,0.0007749327155275475,2.5417031730348966e-06,0.0003887372093502912
item_cpt_87186,0.0007373480378875163,1.5939986104534326e-06,0.0003694710182489849
item_icd_H2513,0.0005986092199176108,5.842495175329868e-07,0.0002995967347175719
item_cpt_87077,0.0005589965070576935,5.455870519268529e-07,0.0002797710470548102
item_cpt_17003,0.0005556732252853796,5.423434905056507e-07,0.0002781077843879426
item_cpt_85730,0.0005006109609996264,2.006220766820708e-06,0.00025130859088322354
item_icd_M25511,0.0004692329172918182,1.2014734254765912e-06,0.0002352171953586474
item_drug_HYDROCHLOROTHIAZIDE,0.0002521263715100279,2.4607825274116347e-07,0.00012618622488138454
item_cpt_77067,0.00021285377076095052,2.0774774048632029e-07,0.00010653075925071842
item_icd_D485,0.00015668279960230123,7.438946343661445e-07,7.871334711833369e-05
item_cpt_96375,0.00013487395756982962,1.316385414992157e-07,6.750279805566442e-05
item_cpt_99231,5.827171747600626e-05,5.68738697774501e-08,2.9164295672891855e-05
item_cpt_99239,1.1655570609440702e-05,1.1375971633171168e-08,5.833473290536936e-06
item_icd_G4733,0.0,0.0,0.0
